run,seed,agent_steps,iteration,phase,n_fit,n_test,source,target,cev90_dimension,cev95_dimension,cev99_dimension,participation_ratio,rank,cev_first_8
token_cycle_1_context,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000000000/probe_battery.json,layer_1,2,2,3,1.5228025982154654,64,"[0.7879888179886068, 0.97634011813847, 0.9918266407102788, 0.998169929280036, 0.9992065411937064, 0.9996143707789575, 0.999746715238303, 0.999856023011033]"
token_cycle_1_context,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000000000/probe_battery.json,layer_2,2,2,5,2.0717926032588094,64,"[0.5980866586129375, 0.9505570198824316, 0.9709409510441831, 0.986750304846941, 0.9944558398732313, 0.9963793231378902, 0.9974121407033555, 0.9982335455215124]"
token_cycle_1_context,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000000000/probe_battery.json,layer_3,2,3,5,2.2394619356487864,64,"[0.5639199955806447, 0.919782145484331, 0.9506962156652048, 0.9783520801180702, 0.9908907628215744, 0.9938467221528805, 0.995461483398878, 0.9966785167188279]"
token_cycle_1_context,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000000000/probe_battery.json,actor_activation,2,3,5,2.2394619356487864,64,"[0.5639199955806447, 0.919782145484331, 0.9506962156652048, 0.9783520801180702, 0.9908907628215744, 0.9938467221528805, 0.995461483398878, 0.9966785167188279]"
token_cycle_1_context,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000000000/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000000000/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,33074,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000033074/probe_battery.json,layer_1,2,2,3,1.5452166190635463,64,"[0.7790884819197048, 0.9789879441680882, 0.992449509985323, 0.9986155040315668, 0.999209120311167, 0.9996216013516747, 0.9998004010599045, 0.999884371650038]"
token_cycle_1_context,42,33074,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000033074/probe_battery.json,layer_2,2,2,4,1.9197726896892413,64,"[0.6482810694502404, 0.964851286682094, 0.9816725583909665, 0.9908731443297252, 0.9972688188960199, 0.9981983320489829, 0.9987675091373435, 0.9991442532639715]"
token_cycle_1_context,42,33074,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000033074/probe_battery.json,layer_3,2,2,4,2.0050908088319512,64,"[0.6218037539115653, 0.9555710942196105, 0.9780042806376577, 0.9901935412050323, 0.9961192996652822, 0.9975088320944729, 0.9983381399357131, 0.9988166326832478]"
token_cycle_1_context,42,33074,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000033074/probe_battery.json,actor_activation,2,2,4,2.0050908088319512,64,"[0.6218037539115653, 0.9555710942196105, 0.9780042806376577, 0.9901935412050323, 0.9961192996652822, 0.9975088320944729, 0.9983381399357131, 0.9988166326832478]"
token_cycle_1_context,42,33074,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000033074/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,33074,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000033074/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,66154,2,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000066154/probe_battery.json,layer_1,2,2,3,1.6486499831884802,64,"[0.742331458847676, 0.9773531597961029, 0.9925866613322522, 0.9983165320976256, 0.9989903534996759, 0.9995235791735289, 0.9997249270033383, 0.9998545379728038]"
token_cycle_1_context,42,66154,2,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000066154/probe_battery.json,layer_2,2,2,5,1.9712009864215783,64,"[0.6363928493612235, 0.9552057704510277, 0.976559962734763, 0.9889086138673132, 0.9964284723759886, 0.9974576121927066, 0.9984106384198332, 0.9988626562542504]"
token_cycle_1_context,42,66154,2,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000066154/probe_battery.json,layer_3,2,3,5,1.968808047298562,64,"[0.6497149469278694, 0.940505531082368, 0.9693917067918, 0.9878114817312295, 0.9952446541379328, 0.9966946816170216, 0.9976216773546858, 0.9983729809964685]"
token_cycle_1_context,42,66154,2,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000066154/probe_battery.json,actor_activation,2,3,5,1.968808047298562,64,"[0.6497149469278694, 0.940505531082368, 0.9693917067918, 0.9878114817312295, 0.9952446541379328, 0.9966946816170216, 0.9976216773546858, 0.9983729809964685]"
token_cycle_1_context,42,66154,2,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000066154/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,66154,2,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000066154/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,132080,4,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000132080/probe_battery.json,layer_1,2,2,4,1.9024914462414173,64,"[0.6513981757551105, 0.9689502061437325, 0.9885816577983229, 0.9975614012500222, 0.9984859280556637, 0.9992873759692356, 0.9995621474757108, 0.9997953882993275]"
token_cycle_1_context,42,132080,4,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000132080/probe_battery.json,layer_2,2,3,5,2.1474797235379617,64,"[0.5843966367819842, 0.9347755084463473, 0.9647864578673472, 0.9837878194363039, 0.9942827950849367, 0.9959792654885808, 0.997195080326175, 0.997843239451307]"
token_cycle_1_context,42,132080,4,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000132080/probe_battery.json,layer_3,2,3,5,2.1100253244773928,64,"[0.6223195321296041, 0.9122842099737771, 0.953152507260412, 0.9807213279390268, 0.9919508236999222, 0.9944250385639369, 0.9957362162720993, 0.9968304628195215]"
token_cycle_1_context,42,132080,4,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000132080/probe_battery.json,actor_activation,2,3,5,2.1100253244773928,64,"[0.6223195321296041, 0.9122842099737771, 0.953152507260412, 0.9807213279390268, 0.9919508236999222, 0.9944250385639369, 0.9957362162720993, 0.9968304628195215]"
token_cycle_1_context,42,132080,4,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000132080/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,132080,4,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000132080/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,264407,8,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000264407/probe_battery.json,layer_1,2,2,4,2.047637283386067,64,"[0.593889580716648, 0.9612234619300857, 0.9863777062181047, 0.9959053208059202, 0.9976369091243829, 0.9990245190935834, 0.9995067672634776, 0.9997180885596331]"
token_cycle_1_context,42,264407,8,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000264407/probe_battery.json,layer_2,2,3,6,2.341323411478972,64,"[0.5144667125782975, 0.9142851789829414, 0.9599852502689249, 0.9783134629769465, 0.9899153411701707, 0.9933225015112959, 0.9954232824953234, 0.9965464712745289]"
token_cycle_1_context,42,264407,8,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000264407/probe_battery.json,layer_3,3,3,6,2.283170025454345,64,"[0.5729367869924271, 0.8982325763677714, 0.9560379474841871, 0.9766247663366948, 0.9878294675864843, 0.9912644058112027, 0.9936234908463042, 0.9952002461351086]"
token_cycle_1_context,42,264407,8,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000264407/probe_battery.json,actor_activation,3,3,6,2.283170025454345,64,"[0.5729367869924271, 0.8982325763677714, 0.9560379474841871, 0.9766247663366948, 0.9878294675864843, 0.9912644058112027, 0.9936234908463042, 0.9952002461351086]"
token_cycle_1_context,42,264407,8,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000264407/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,264407,8,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000264407/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,529112,16,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000529112/probe_battery.json,layer_1,2,3,4,2.170097407420345,64,"[0.5539613636150457, 0.9444364609495659, 0.9801541156298512, 0.9932943923497453, 0.9966874065219364, 0.9988275166737963, 0.9992349435807354, 0.9995400779622555]"
token_cycle_1_context,42,529112,16,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000529112/probe_battery.json,layer_2,3,4,8,2.551524432835,64,"[0.5281876997855138, 0.8551092335843571, 0.9197279191453681, 0.9588506695633299, 0.9738732062479953, 0.9827376563629224, 0.9884045911905874, 0.9916520868024916]"
token_cycle_1_context,42,529112,16,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000529112/probe_battery.json,layer_3,3,4,9,2.197624374787213,64,"[0.6277706189625298, 0.8639447215981746, 0.9233364512124079, 0.9604590545296581, 0.9726515462618759, 0.9800383813963325, 0.9856611157141485, 0.9885450194299044]"
token_cycle_1_context,42,529112,16,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000529112/probe_battery.json,actor_activation,3,4,9,2.197624374787213,64,"[0.6277706189625298, 0.8639447215981746, 0.9233364512124079, 0.9604590545296581, 0.9726515462618759, 0.9800383813963325, 0.9856611157141485, 0.9885450194299044]"
token_cycle_1_context,42,529112,16,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000529112/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,529112,16,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_000529112/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,1058450,32,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_001058450/probe_battery.json,layer_1,2,3,5,2.2253080124690587,64,"[0.5548892965631905, 0.9283076962362187, 0.9675645506826002, 0.9886999581605214, 0.9935727777940848, 0.9980560723026384, 0.9988698518196314, 0.9992246148439544]"
token_cycle_1_context,42,1058450,32,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_001058450/probe_battery.json,layer_2,4,5,11,2.818670675520585,64,"[0.516412295516048, 0.7959124794133141, 0.8797578152636775, 0.9172338649199157, 0.9508354723142807, 0.9665144409211113, 0.9760972307790656, 0.981624433950931]"
token_cycle_1_context,42,1058450,32,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_001058450/probe_battery.json,layer_3,4,6,13,2.1597700645050466,64,"[0.651018159159943, 0.8347195848052824, 0.8936650867975887, 0.9269838475893789, 0.9494840660016021, 0.9621447491705734, 0.9726892989930865, 0.9790130048029363]"
token_cycle_1_context,42,1058450,32,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_001058450/probe_battery.json,actor_activation,4,6,13,2.1597700645050466,64,"[0.651018159159943, 0.8347195848052824, 0.8936650867975887, 0.9269838475893789, 0.9494840660016021, 0.9621447491705734, 0.9726892989930865, 0.9790130048029363]"
token_cycle_1_context,42,1058450,32,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_001058450/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,1058450,32,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_001058450/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,2116834,64,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002116834/probe_battery.json,layer_1,3,4,6,2.420899779981162,64,"[0.5153950904619843, 0.8944989680833048, 0.9458741316474989, 0.9733829910079906, 0.9899021677732118, 0.9966090007370381, 0.9983003035491093, 0.9991232617564058]"
token_cycle_1_context,42,2116834,64,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002116834/probe_battery.json,layer_2,4,6,10,2.5465801971734283,64,"[0.5846018866941144, 0.7859708878183966, 0.8632037438435272, 0.914811984486167, 0.9475123212578306, 0.9706474499479018, 0.9794122576949087, 0.9847325271490938]"
token_cycle_1_context,42,2116834,64,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002116834/probe_battery.json,layer_3,4,6,12,2.153428243788005,64,"[0.660400529539038, 0.8067401623903642, 0.8669987940489737, 0.9055301784639993, 0.934998244885937, 0.9595989682321721, 0.9724164567113035, 0.9776515541200671]"
token_cycle_1_context,42,2116834,64,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002116834/probe_battery.json,actor_activation,4,6,12,2.153428243788005,64,"[0.660400529539038, 0.8067401623903642, 0.8669987940489737, 0.9055301784639993, 0.934998244885937, 0.9595989682321721, 0.9724164567113035, 0.9776515541200671]"
token_cycle_1_context,42,2116834,64,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002116834/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,2116834,64,intermediate,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002116834/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,2513610,76,final,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002513610/probe_battery.json,layer_1,3,4,5,2.391635262515457,64,"[0.5468870198461018, 0.8851770989504888, 0.9427557462578013, 0.9735229038871752, 0.9906668272815848, 0.9969816305052043, 0.9983687897571702, 0.9990998440196863]"
token_cycle_1_context,42,2513610,76,final,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002513610/probe_battery.json,layer_2,4,6,9,3.093666367358044,64,"[0.4824894083369197, 0.7618093723717465, 0.842579213811966, 0.9033924123617938, 0.9366147531911689, 0.9655501516555525, 0.9794758073537998, 0.9856312850376185]"
token_cycle_1_context,42,2513610,76,final,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002513610/probe_battery.json,layer_3,5,7,13,2.959041685928611,64,"[0.5282730585436406, 0.7474235049312464, 0.8143643444319817, 0.8690381377417217, 0.9101916334567889, 0.9436970189606211, 0.9632253604169955, 0.9734040572693903]"
token_cycle_1_context,42,2513610,76,final,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002513610/probe_battery.json,actor_activation,5,7,13,2.959041685928611,64,"[0.5282730585436406, 0.7474235049312464, 0.8143643444319817, 0.8690381377417217, 0.9101916334567889, 0.9436970189606211, 0.9632253604169955, 0.9734040572693903]"
token_cycle_1_context,42,2513610,76,final,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002513610/probe_battery.json,state_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_1_context,42,2513610,76,final,20000,20000,experiments/strata_token_guess_cycle_1/ppo/results/20260909T061802Z-7d4e2248/checkpoint_probes/steps_002513610/probe_battery.json,strata_belief_target,2,2,2,1.4799745063000376,2,"[0.7963843068629277, 0.9999999999999999, 1.0]"
token_cycle_2,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000000000/probe_battery.json,layer_1,2,2,4,1.736085101759012,64,"[0.7186336498133576, 0.961246930757577, 0.9855389909664449, 0.9964137346364861, 0.9983910415353637, 0.9991603276143964, 0.999615071301896, 0.9997467544463007]"
token_cycle_2,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000000000/probe_battery.json,layer_2,2,3,5,2.039832555221417,64,"[0.629042144000249, 0.9341363306079642, 0.9671150823145745, 0.9844450571973028, 0.9920444350330737, 0.9950471931727085, 0.9969314184470586, 0.9978556061688153]"
token_cycle_2,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000000000/probe_battery.json,layer_3,2,3,6,2.0496006003555167,64,"[0.6425950927726133, 0.9121129322543697, 0.9530900277577509, 0.9715962967587981, 0.9884006453196703, 0.9928117810273563, 0.9947727027569563, 0.9963099714098586]"
token_cycle_2,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000000000/probe_battery.json,actor_activation,2,3,6,2.0496006003555167,64,"[0.6425950927726133, 0.9121129322543697, 0.9530900277577509, 0.9715962967587981, 0.9884006453196703, 0.9928117810273563, 0.9947727027569563, 0.9963099714098586]"
token_cycle_2,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000000000/probe_battery.json,state_belief_target,2,2,2,1.9522033851944598,2,"[0.5782358928064049, 1.0, 1.0]"
token_cycle_2,42,0,0,initial,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000000000/probe_battery.json,strata_belief_target,2,2,2,1.9522033851944598,2,"[0.5782358928064049, 1.0, 1.0]"
token_cycle_2,42,33112,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000033112/probe_battery.json,layer_1,2,2,4,1.588067223554392,64,"[0.7675339293309213, 0.9677765130744223, 0.9869641518470164, 0.9979795331135877, 0.9990061805199076, 0.9994702051004714, 0.9996680009473974, 0.9998070789009484]"
token_cycle_2,42,33112,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000033112/probe_battery.json,layer_2,2,2,5,1.689078755761012,64,"[0.7371851824761205, 0.9561354973026533, 0.9779914281332334, 0.9888796384071602, 0.9965272949912188, 0.9979595860971819, 0.9985783018909741, 0.999008550935844]"
token_cycle_2,42,33112,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000033112/probe_battery.json,layer_3,2,2,5,1.5683765002902066,64,"[0.7788836455890947, 0.9526313723159525, 0.976233049826765, 0.9873855085607841, 0.9956929023905878, 0.9971288220462152, 0.9980808823914191, 0.9987035475112663]"
token_cycle_2,42,33112,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000033112/probe_battery.json,actor_activation,2,2,5,1.5683765002902066,64,"[0.7788836455890947, 0.9526313723159525, 0.976233049826765, 0.9873855085607841, 0.9956929023905878, 0.9971288220462152, 0.9980808823914191, 0.9987035475112663]"
token_cycle_2,42,33112,1,intermediate,20000,20000,experiments/strata_token_guess_cycle_2/ppo/results/20260909T083950Z-45ea794b/checkpoint_probes/steps_000033112/probe_battery.json,state_belief_target,2,2,2,1.9522033851944598,2,"[0.5782358928064049, 1.0, 1.0]"
