run,seed,agent_steps,iteration,phase,n_fit,n_test,source,split,json_pointer,value
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/1,0.1157
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/2,0.14705
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/0,0.5417
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/1,0.08285
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/2,0.10695
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/3,0.0922
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/4,0.01575
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/5,0.01775
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/6,0.10335
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/7,0.0171
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/joint_state_fractions/8,0.02235
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/mean_reward,0.7342
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/mode,learned_stochastic
explore_cycle_3_both,42,8477421,256,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_008477421/probe_battery.json,train_policy,/train_policy/temperature,1.5
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/0,0.8803
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/1,0.0189
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/2,0.0246
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/3,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/4,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/5,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/6,0.07615
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/7,5e-05
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/action_fractions/8,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/0,0.9238
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/1,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/2,0.0762
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/0,0.95645
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/1,0.01895
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/2,0.0246
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/0,0.7351
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/1,0.1403
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/2,0.1246
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/0,0.745
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/1,0.14875
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/2,0.10625
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/0,0.5508
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/1,0.1103
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/2,0.074
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/3,0.10135
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/4,0.0229
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/5,0.01605
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/6,0.09285
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/7,0.01555
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/joint_state_fractions/8,0.0162
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/mean_reward,0.74025
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/mode,learned_stochastic
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,policy,/policy/temperature,1.5
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/0,0.88075
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/1,0.0176
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/2,0.0253
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/3,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/4,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/5,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/6,0.07635
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/7,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/action_fractions/8,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/0,0.92365
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/1,0.0
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_1/2,0.07635
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/0,0.9571
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/1,0.0176
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_action_fractions/factor_2/2,0.0253
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/0,0.74835
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/1,0.1287
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_1/2,0.12295
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/0,0.7303
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/1,0.1532
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/factor_state_fractions/factor_2/2,0.1165
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/0,0.5469
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/1,0.11365
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/2,0.0878
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/3,0.0922
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/4,0.02345
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/5,0.01305
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/6,0.0912
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/7,0.0161
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/joint_state_fractions/8,0.01565
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/mean_reward,0.73925
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/mode,learned_stochastic
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,train_policy,/train_policy/temperature,1.5
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/0,0.8561
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/1,0.02025
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/2,0.0433
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/3,0.0
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/4,0.0
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/5,0.0
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/6,0.0803
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/7,0.0
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/action_fractions/8,5e-05
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/0,0.91965
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/1,0.0
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_action_fractions/factor_1/2,0.08035
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/0,0.9364
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/1,0.02025
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_action_fractions/factor_2/2,0.04335
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/0,0.7683
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/1,0.10485
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_state_fractions/factor_1/2,0.12685
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/0,0.76785
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/1,0.11265
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/factor_state_fractions/factor_2/2,0.1195
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/joint_state_fractions/0,0.58755
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/joint_state_fractions/1,0.0883
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/joint_state_fractions/2,0.09245
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/joint_state_fractions/3,0.08325
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/joint_state_fractions/4,0.00945
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/joint_state_fractions/5,0.01215
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,policy,/policy/joint_state_fractions/6,0.09705
