run,seed,agent_steps,iteration,phase,n_fit,n_test,source,layer,factor,probe_type,json_pointer,mse,target_variance,global_mse_ratio,r_squared,global_r2,null_mse,null_target_variance,null_r_squared,null_global_r2,selected_rcond,cv_folds,cv_validation_mse
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_2,factor_1,probe_fits,/layers/layer_2/probe_fits/factor_1,0.024232228723638505,0.06148505558847678,0.3941157488061211,0.6058842511938789,0.6058842511938789,0.05033281928727609,0.12234067316631599,0.5885847446756227,0.5885847446756227,1e-15,10,"{""0.0001"": 0.022927039537969016, ""0.01"": 0.027761769817410364, ""1e-06"": 0.022927039537969016, ""1e-08"": 0.022927039537969016, ""1e-10"": 0.022927039537969016, ""1e-15"": 0.022927039537969016}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_2,factor_2,probe_fits,/layers/layer_2/probe_fits/factor_2,0.021614406092180335,0.0586603425466315,0.3684670964033011,0.6315329035966989,0.6315329035966989,0.04513325637772123,0.10666608830592457,0.5768734272107512,0.5768734272107512,1e-15,10,"{""0.0001"": 0.02299120382113026, ""0.01"": 0.026754387433120346, ""1e-06"": 0.02299120382113026, ""1e-08"": 0.02299120382113026, ""1e-10"": 0.02299120382113026, ""1e-15"": 0.02299120382113026}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_2,factor_1,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_1,0.06176878061077368,0.06148505558847678,1.0046145363223853,-0.0046145363223850655,-0.0046145363223852875,0.12352061664686603,0.12234067316631599,-0.009644735883919564,-0.009644735883919564,1e-15,10,"{""0.0001"": 0.0588592928430452, ""0.01"": 0.05951706718967481, ""1e-06"": 0.0588592928430452, ""1e-08"": 0.0588592928430452, ""1e-10"": 0.0588592928430452, ""1e-15"": 0.0588592928430452}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_2,factor_2,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_2,0.0587518741833126,0.0586603425466315,1.0015603665561335,-0.0015603665561334523,-0.0015603665561334523,0.10650161076546852,0.10666608830592457,0.0015419853026232833,0.0015419853026232833,1e-15,10,"{""0.0001"": 0.0645767996760749, ""0.01"": 0.0653620591884517, ""1e-06"": 0.0645767996760749, ""1e-08"": 0.0645767996760749, ""1e-10"": 0.0645767996760749, ""1e-15"": 0.0645767996760749}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_3,factor_1,probe_fits,/layers/layer_3/probe_fits/factor_1,0.02334438120044915,0.06148505558847678,0.37967569480126223,0.6203243051987377,0.6203243051987377,0.047436612558058734,0.12234067316631599,0.6122580387180718,0.6122580387180717,1e-15,10,"{""0.0001"": 0.022309431788284494, ""0.01"": 0.026776163769894445, ""1e-06"": 0.022309431788284494, ""1e-08"": 0.022309431788284494, ""1e-10"": 0.022309431788284494, ""1e-15"": 0.022309431788284494}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_3,factor_2,probe_fits,/layers/layer_3/probe_fits/factor_2,0.020973066019509747,0.0586603425466315,0.35753398478430976,0.6424660152156902,0.6424660152156902,0.04338714618781336,0.10666608830592457,0.5932432990007425,0.5932432990007426,1e-15,10,"{""0.0001"": 0.022608702082249597, ""0.01"": 0.028201260714811615, ""1e-06"": 0.022608702082249597, ""1e-08"": 0.022608702082249597, ""1e-10"": 0.022608702082249597, ""1e-15"": 0.022608702082249597}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_3,factor_1,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_1,0.06176664366357478,0.06148505558847678,1.0045797807679104,-0.004579780767910435,-0.004579780767910435,0.12337101021273138,0.12234067316631599,-0.008421868375815489,-0.008421868375815711,1e-15,10,"{""0.0001"": 0.05883146396719907, ""0.01"": 0.05891253084207219, ""1e-06"": 0.05883146396719907, ""1e-08"": 0.05883146396719907, ""1e-10"": 0.05883146396719907, ""1e-15"": 0.05883146396719907}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,layer_3,factor_2,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_2,0.05875444396353454,0.0586603425466315,1.0016041743504691,-0.001604174350469112,-0.001604174350469112,0.10661518232382165,0.10666608830592457,0.000477246169906409,0.00047724616990652,1e-15,10,"{""0.0001"": 0.06458912553856942, ""0.01"": 0.06463921446650771, ""1e-06"": 0.06458912553856942, ""1e-08"": 0.06458912553856942, ""1e-10"": 0.06458912553856942, ""1e-15"": 0.06458912553856942}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_1,current_token_preceding_action,/controls/current_token_preceding_action/factor_1,0.04689968156942855,0.06148505558847678,0.7627818031641864,0.2372181968358137,0.23721819683581358,0.09797358486008317,0.12234067316631599,0.19917405778131514,0.19917405778131514,,,
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_2,current_token_preceding_action,/controls/current_token_preceding_action/factor_2,0.04829825849997505,0.0586603425466315,0.8233545254458886,0.17664547455411128,0.1766454745541114,0.09882672584337013,0.10666608830592457,0.07349442158289976,0.07349442158289987,,,
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_1,log_ntp,/controls/log_ntp/factor_1,0.023889229807412666,0.06148505558847678,0.38853717507071533,0.6114628249292847,0.6114628249292846,0.06988616175793434,0.12234067316631599,0.42875774712366,0.42875774712366,1e-15,10,"{""0.0001"": 0.02514271842301976, ""0.01"": 0.02514271842301976, ""1e-06"": 0.02514271842301976, ""1e-08"": 0.02514271842301976, ""1e-10"": 0.02514271842301976, ""1e-15"": 0.02514271842301976}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_2,log_ntp,/controls/log_ntp/factor_2,0.018975125054871467,0.0586603425466315,0.32347450135988154,0.6765254986401185,0.6765254986401185,0.054913057124770216,0.10666608830592457,0.4851872980728761,0.4851872980728762,1e-15,10,"{""0.0001"": 0.006605689815394876, ""0.01"": 0.006605689815394876, ""1e-06"": 0.006605689815394876, ""1e-08"": 0.006605689815394876, ""1e-10"": 0.006605689815394876, ""1e-15"": 0.006605689815394876}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_1,ntp,/controls/ntp/factor_1,0.03942906504256692,0.06148505558847678,0.6412788386574464,0.3587211613425536,0.3587211613425536,0.11828719512770076,0.12234067316631599,0.033132709945977945,0.033132709945977834,1e-15,10,"{""0.0001"": 0.03814051133038211, ""0.01"": 0.03814051133038211, ""1e-06"": 0.03814051133038211, ""1e-08"": 0.03814051133038211, ""1e-10"": 0.03814051133038211, ""1e-15"": 0.03814051133038211}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_2,ntp,/controls/ntp/factor_2,0.03126190179567321,0.0586603425466315,0.5329307746681132,0.4670692253318868,0.4670692253318868,0.09378570538701964,0.10666608830592457,0.12075424461018236,0.12075424461018247,1e-15,10,"{""0.0001"": 0.032923651991156905, ""0.01"": 0.032923651991156905, ""1e-06"": 0.032923651991156905, ""1e-08"": 0.032923651991156905, ""1e-10"": 0.032923651991156905, ""1e-15"": 0.032923651991156905}"
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_1,train_mean,/controls/train_mean/factor_1,0.06150539209241604,0.06148505558847678,1.000330755233847,-0.0003307552338469577,-0.0003307552338469577,0.12238949093350186,0.12234067316631599,-0.00039903137625785234,-0.00039903137625785234,,,
explore_cycle_3_both,42,16954395,512,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_016954395/probe_battery.json,control,factor_2,train_mean,/controls/train_mean/factor_2,0.05870926277426206,0.0586603425466315,1.000833957414955,-0.0008339574149549556,-0.0008339574149549556,0.10674044346291248,0.10666608830592457,-0.0006970833764397,-0.0006970833764397,,,
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_1,factor_1,probe_fits,/layers/layer_1/probe_fits/factor_1,0.01904568685099614,0.048605624676651145,0.3918412113350574,0.6081587886649427,0.6081587886649427,0.042390525602469406,0.10381029825779228,0.5916539465362006,0.5916539465362006,1e-15,10,"{""0.0001"": 0.02001661370054587, ""0.01"": 0.022483703285725524, ""1e-06"": 0.02001661370054587, ""1e-08"": 0.02001661370054587, ""1e-10"": 0.02001661370054587, ""1e-15"": 0.02001661370054587}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_1,factor_2,probe_fits,/layers/layer_1/probe_fits/factor_2,0.018075740624145176,0.04748693964515858,0.3806465684926076,0.6193534315073924,0.6193534315073924,0.03953557832931532,0.09385598831164815,0.5787633901628343,0.5787633901628343,1e-15,10,"{""0.0001"": 0.01734684279974836, ""0.01"": 0.019537794332206905, ""1e-06"": 0.01734684279974836, ""1e-08"": 0.01734684279974836, ""1e-10"": 0.01734684279974836, ""1e-15"": 0.01734684279974836}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_1,factor_1,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_1,0.049436251157621,0.048605624676651145,1.0170891020637138,-0.017089102063713835,-0.017089102063713835,0.10643613334965253,0.10381029825779228,-0.025294553006094844,-0.025294553006094844,1e-15,10,"{""0.0001"": 0.05111480239468693, ""0.01"": 0.05127890931232759, ""1e-06"": 0.05111480239468693, ""1e-08"": 0.05111480239468693, ""1e-10"": 0.05111480239468693, ""1e-15"": 0.05111480239468693}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_1,factor_2,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_2,0.04826533139527968,0.04748693964515858,1.0163917017170943,-0.016391701717094254,-0.016391701717094254,0.09449786957116187,0.09385598831164815,-0.0068390016562647205,-0.006839001656264498,1e-15,10,"{""0.0001"": 0.045455471378541765, ""0.01"": 0.0456742821384718, ""1e-06"": 0.045455471378541765, ""1e-08"": 0.045455471378541765, ""1e-10"": 0.045455471378541765, ""1e-15"": 0.045455471378541765}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_2,factor_1,probe_fits,/layers/layer_2/probe_fits/factor_1,0.01816197533479796,0.048605624676651145,0.37365995099580507,0.626340049004195,0.6263400490041949,0.039300684555264594,0.10381029825779228,0.6214182483353516,0.6214182483353516,1e-15,10,"{""0.0001"": 0.019008351633484043, ""0.01"": 0.0233544014929492, ""1e-06"": 0.019008351633484043, ""1e-08"": 0.019008351633484043, ""1e-10"": 0.019008351633484043, ""1e-15"": 0.019008351633484043}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_2,factor_2,probe_fits,/layers/layer_2/probe_fits/factor_2,0.018270064394694644,0.04748693964515858,0.3847387203979848,0.6152612796020152,0.6152612796020152,0.03919108277131294,0.09385598831164815,0.58243385982811,0.58243385982811,1e-15,10,"{""0.0001"": 0.017456935176335495, ""0.01"": 0.021354390084279924, ""1e-06"": 0.017456935176335495, ""1e-08"": 0.017456935176335495, ""1e-10"": 0.017456935176335495, ""1e-15"": 0.017456935176335495}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_2,factor_1,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_1,0.04909720785431394,0.048605624676651145,1.01011370969786,-0.010113709697860074,-0.010113709697860074,0.10559814511800682,0.10381029825779228,-0.01722224952841178,-0.01722224952841156,1e-15,10,"{""0.0001"": 0.05111819006213384, ""0.01"": 0.0525527899089431, ""1e-06"": 0.05111819006213384, ""1e-08"": 0.05111819006213384, ""1e-10"": 0.05111819006213384, ""1e-15"": 0.05111819006213384}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_2,factor_2,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_2,0.048063799587281665,0.04748693964515858,1.0121477599195403,-0.012147759919540313,-0.012147759919540313,0.09400754100387106,0.09385598831164815,-0.0016147365229342014,-0.0016147365229342014,1e-15,10,"{""0.0001"": 0.045449219168507395, ""0.01"": 0.046965219915888104, ""1e-06"": 0.045449219168507395, ""1e-08"": 0.045449219168507395, ""1e-10"": 0.045449219168507395, ""1e-15"": 0.045449219168507395}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_3,factor_1,probe_fits,/layers/layer_3/probe_fits/factor_1,0.017552740096818488,0.048605624676651145,0.36112569715106163,0.6388743028489384,0.6388743028489383,0.03760993491715586,0.10381029825779228,0.6377051646286667,0.6377051646286667,1e-15,10,"{""0.0001"": 0.018383284987788476, ""0.01"": 0.022503913454275354, ""1e-06"": 0.018383284987788476, ""1e-08"": 0.018383284987788476, ""1e-10"": 0.018383284987788476, ""1e-15"": 0.018383284987788476}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_3,factor_2,probe_fits,/layers/layer_3/probe_fits/factor_2,0.017439154414333885,0.04748693964515858,0.36724106764188696,0.6327589323581131,0.6327589323581131,0.03666072333020948,0.09385598831164815,0.6093938810970931,0.6093938810970931,1e-15,10,"{""0.0001"": 0.016677223141895552, ""0.01"": 0.02200317410644731, ""1e-06"": 0.016677223141895552, ""1e-08"": 0.016677223141895552, ""1e-10"": 0.016677223141895552, ""1e-15"": 0.016677223141895552}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_3,factor_1,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_1,0.0493709056207877,0.048605624676651145,1.015744699285887,-0.015744699285886732,-0.015744699285886954,0.10607132151781334,0.10381029825779228,-0.021780336806337397,-0.021780336806337397,0.01,10,"{""0.0001"": 0.05112721478934199, ""0.01"": 0.0510872935129252, ""1e-06"": 0.05112721478934199, ""1e-08"": 0.05112721478934199, ""1e-10"": 0.05112721478934199, ""1e-15"": 0.05112721478934199}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,layer_3,factor_2,shuffled_training_labels,/layers/layer_3/shuffled_training_labels/factor_2,0.0478384082279537,0.04748693964515858,1.0074013736286533,-0.0074013736286533405,-0.0074013736286533405,0.09319311883002802,0.09385598831164815,0.007062623211841035,0.007062623211841035,1e-15,10,"{""0.0001"": 0.045440479679875564, ""0.01"": 0.045455513924350856, ""1e-06"": 0.045440479679875564, ""1e-08"": 0.045440479679875564, ""1e-10"": 0.045440479679875564, ""1e-15"": 0.045440479679875564}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_1,current_token_preceding_action,/controls/current_token_preceding_action/factor_1,0.034783332961176354,0.048605624676651145,0.7156236174840347,0.2843763825159654,0.2843763825159653,0.07646666927694885,0.10381029825779228,0.2633999655115232,0.2633999655115232,,,
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_2,current_token_preceding_action,/controls/current_token_preceding_action/factor_2,0.037980280962036976,0.04748693964515858,0.7998047725509548,0.20019522744904517,0.20019522744904517,0.0814831109910935,0.09385598831164815,0.13182832063384808,0.1318283206338482,,,
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_1,log_ntp,/controls/log_ntp/factor_1,0.020889672371155903,0.048605624676651145,0.4297789095423507,0.5702210904576493,0.5702210904576492,0.06158778509713515,0.10381029825779228,0.4067275970617664,0.4067275970617664,1e-15,10,"{""0.0001"": 0.024400641833735044, ""0.01"": 0.024400641833735044, ""1e-06"": 0.024400641833735044, ""1e-08"": 0.024400641833735044, ""1e-10"": 0.024400641833735044, ""1e-15"": 0.024400641833735044}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_2,log_ntp,/controls/log_ntp/factor_2,0.018928981568960303,0.04748693964515858,0.3986144761150167,0.6013855238849832,0.6013855238849832,0.05540385122041198,0.09385598831164815,0.4096929538854369,0.4096929538854369,1e-15,10,"{""0.0001"": 0.018241700190711668, ""0.01"": 0.018241700190711668, ""1e-06"": 0.018241700190711668, ""1e-08"": 0.018241700190711668, ""1e-10"": 0.018241700190711668, ""1e-15"": 0.018241700190711668}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_1,ntp,/controls/ntp/factor_1,0.03451124596201872,0.048605624676651145,0.7100257674210493,0.2899742325789507,0.2899742325789507,0.10353373788605617,0.10381029825779228,0.0026640937977976398,0.0026640937977976398,1e-15,10,"{""0.0001"": 0.035902122120943195, ""0.01"": 0.035902122120943195, ""1e-06"": 0.035902122120943195, ""1e-08"": 0.035902122120943195, ""1e-10"": 0.035902122120943195, ""1e-15"": 0.035902122120943195}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_2,ntp,/controls/ntp/factor_2,0.031222557094571578,0.04748693964515858,0.6574977736590107,0.34250222634098926,0.34250222634098926,0.09366767128371475,0.09385598831164815,0.0020064465924976016,0.0020064465924976016,1e-15,10,"{""0.0001"": 0.030279036046439993, ""0.01"": 0.030279036046439993, ""1e-06"": 0.030279036046439993, ""1e-08"": 0.030279036046439993, ""1e-10"": 0.030279036046439993, ""1e-15"": 0.030279036046439993}"
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_1,train_mean,/controls/train_mean/factor_1,0.04861047007364626,0.048605624676651145,1.00009968798935,-9.968798935000578e-05,-9.968798935000578e-05,0.10382465230657908,0.10381029825779228,-0.00013827191548143603,-0.00013827191548143603,,,
explore_cycle_3_both,42,33908739,1024,intermediate,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_033908739/probe_battery.json,control,factor_2,train_mean,/controls/train_mean/factor_2,0.04754085751421686,0.04748693964515858,1.0011354252234652,-0.001135425223465214,-0.001135425223465214,0.09400762968055626,0.09385598831164815,-0.001615681339421693,-0.001615681339421693,,,
explore_cycle_3_both,42,50001886,1510,final,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_050001886/probe_battery.json,layer_1,factor_1,probe_fits,/layers/layer_1/probe_fits/factor_1,0.023297655188887142,0.05476200596903371,0.42543465632104993,0.5745653436789501,0.5745653436789501,0.04948233947131377,0.11554317001205816,0.5717415450333432,0.5717415450333433,1e-15,10,"{""0.0001"": 0.02392495865466122, ""0.01"": 0.028026482267200288, ""1e-06"": 0.02392495865466122, ""1e-08"": 0.02392495865466122, ""1e-10"": 0.02392495865466122, ""1e-15"": 0.02392495865466122}"
explore_cycle_3_both,42,50001886,1510,final,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_050001886/probe_battery.json,layer_1,factor_2,probe_fits,/layers/layer_1/probe_fits/factor_2,0.02198174379332808,0.05153881762409579,0.42650849993599815,0.5734915000640018,0.5734915000640018,0.04833009427733058,0.10063558307195822,0.519751435804046,0.519751435804046,1e-15,10,"{""0.0001"": 0.021137396844459214, ""0.01"": 0.024447264421320593, ""1e-06"": 0.021137396844459214, ""1e-08"": 0.021137396844459214, ""1e-10"": 0.021137396844459214, ""1e-15"": 0.021137396844459214}"
explore_cycle_3_both,42,50001886,1510,final,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_050001886/probe_battery.json,layer_1,factor_1,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_1,0.05522735088240198,0.05476200596903371,1.0084975870612083,-0.00849758706120829,-0.00849758706120829,0.11723008793862313,0.11554317001205816,-0.014599893064981107,-0.014599893064981107,1e-15,10,"{""0.0001"": 0.05607336248506637, ""0.01"": 0.056765040347617535, ""1e-06"": 0.05607336248506637, ""1e-08"": 0.05607336248506637, ""1e-10"": 0.05607336248506637, ""1e-15"": 0.05607336248506637}"
explore_cycle_3_both,42,50001886,1510,final,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_050001886/probe_battery.json,layer_1,factor_2,shuffled_training_labels,/layers/layer_1/shuffled_training_labels/factor_2,0.051691221683845046,0.05153881762409579,1.0029570732658408,-0.002957073265840826,-0.002957073265840826,0.10069321936007049,0.10063558307195822,-0.0005727227522600575,-0.0005727227522600575,1e-15,10,"{""0.0001"": 0.05112136464959679, ""0.01"": 0.05179733479787289, ""1e-06"": 0.05112136464959679, ""1e-08"": 0.05112136464959679, ""1e-10"": 0.05112136464959679, ""1e-15"": 0.05112136464959679}"
explore_cycle_3_both,42,50001886,1510,final,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_050001886/probe_battery.json,layer_2,factor_1,probe_fits,/layers/layer_2/probe_fits/factor_1,0.02217956178781301,0.05476200596903371,0.40501733629617026,0.5949826637038298,0.5949826637038298,0.044233235011253105,0.11554317001205816,0.6171713567609673,0.6171713567609673,1e-15,10,"{""0.0001"": 0.022614638912659052, ""0.01"": 0.029332299044241623, ""1e-06"": 0.022614638912659052, ""1e-08"": 0.022614638912659052, ""1e-10"": 0.022614638912659052, ""1e-15"": 0.022614638912659052}"
explore_cycle_3_both,42,50001886,1510,final,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_050001886/probe_battery.json,layer_2,factor_2,probe_fits,/layers/layer_2/probe_fits/factor_2,0.02027624727702859,0.05153881762409579,0.39341700511866023,0.6065829948813397,0.6065829948813397,0.04324516529154838,0.10063558307195822,0.5702795773476419,0.5702795773476419,1e-15,10,"{""0.0001"": 0.019219333092136755, ""0.01"": 0.0230862376977397, ""1e-06"": 0.019219333092136755, ""1e-08"": 0.019219333092136755, ""1e-10"": 0.019219333092136755, ""1e-15"": 0.019219333092136755}"
explore_cycle_3_both,42,50001886,1510,final,20000,20000,experiments/strata_two_factor_explore_cycle_3/reward_both_state_0/results/20260909T084200Z-e5f5f91b/checkpoint_probes/steps_050001886/probe_battery.json,layer_2,factor_1,shuffled_training_labels,/layers/layer_2/shuffled_training_labels/factor_1,0.0552019715608541,0.05476200596903371,1.0080341394372803,-0.008034139437280263,-0.008034139437280263,0.11730510366254275,0.11554317001205816,-0.015249137186565953,-0.015249137186565953,1e-15,10,"{""0.0001"": 0.05605425286984748, ""0.01"": 0.0573769364291566, ""1e-06"": 0.05605425286984748, ""1e-08"": 0.05605425286984748, ""1e-10"": 0.05605425286984748, ""1e-15"": 0.05605425286984748}"
