condition,factor,factor_role,layer,is_last_layer,control,repeat,null_seed,fit_seed,null_mse,null_r_squared,sampling
reward_both,factor_2,rewarded,layer_1,False,gaussian_covariance_matched,1,1043,43,0.03897548472884961,-0.0016729113603877188,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1043,""singular_value_cutoff"":1.2455979277550015e-07,""training_mean"":[44.80952190922052,33.56134323811978,-42.48176781944409,-34.0737914556101,-29.58763425254859,10.572560433562472,-23.877372033066674,-0.040724693220107966,1.736754373773934,-62.74208567133397,-17.659371203516613,-87.15856255909428,-60.78589975395873,-17.80463993817307,-2.64266560632959,38.118161569841206,3.9702443077433855,-0.8604104014003653,26.987608696842194,35.265323403058204,81.70247550349235,38.96233722250312,-24.04766853538454,-13.422579927660244,-60.24884546347111,51.50371044974178,-14.656474766738153,40.66254496984482,7.652847805861384,8.696869715124368,-30.232567646512763,29.202252365518547,23.992251712252944,41.28496399369314,11.471246107383259,-64.56497855370864,3.1381098801417284,-10.231837993025966,-26.56342232881859,-18.975463109140097,22.63698856652975,12.642754804387685,-36.38686092842519,3.584656225584446,30.142129158642234,-7.618781115254762,14.94441058259681,33.979827552064506,19.394611594449728,17.421385637255383,-103.23977925847993,-27.23069660976678,-30.509400524487717,-48.395724961467835,58.80915565743186,-12.491373605430034,-2.7653665211878717,10.076117173187061,0.2843734431251903,27.78631697029322,32.40456294996478,-19.209624369509143,-7.99457259593755,54.75709211538583]}"
reward_both,factor_2,rewarded,layer_1,False,gaussian_covariance_matched,2,1044,43,0.03896892888914052,-0.0015044257830176821,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1044,""singular_value_cutoff"":1.2455979277550015e-07,""training_mean"":[44.80952190922052,33.56134323811978,-42.48176781944409,-34.0737914556101,-29.58763425254859,10.572560433562472,-23.877372033066674,-0.040724693220107966,1.736754373773934,-62.74208567133397,-17.659371203516613,-87.15856255909428,-60.78589975395873,-17.80463993817307,-2.64266560632959,38.118161569841206,3.9702443077433855,-0.8604104014003653,26.987608696842194,35.265323403058204,81.70247550349235,38.96233722250312,-24.04766853538454,-13.422579927660244,-60.24884546347111,51.50371044974178,-14.656474766738153,40.66254496984482,7.652847805861384,8.696869715124368,-30.232567646512763,29.202252365518547,23.992251712252944,41.28496399369314,11.471246107383259,-64.56497855370864,3.1381098801417284,-10.231837993025966,-26.56342232881859,-18.975463109140097,22.63698856652975,12.642754804387685,-36.38686092842519,3.584656225584446,30.142129158642234,-7.618781115254762,14.94441058259681,33.979827552064506,19.394611594449728,17.421385637255383,-103.23977925847993,-27.23069660976678,-30.509400524487717,-48.395724961467835,58.80915565743186,-12.491373605430034,-2.7653665211878717,10.076117173187061,0.2843734431251903,27.78631697029322,32.40456294996478,-19.209624369509143,-7.99457259593755,54.75709211538583]}"
reward_both,factor_2,rewarded,layer_1,False,gaussian_covariance_matched,3,1045,43,0.03898578083017665,-0.001937521944801679,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1045,""singular_value_cutoff"":1.2455979277550015e-07,""training_mean"":[44.80952190922052,33.56134323811978,-42.48176781944409,-34.0737914556101,-29.58763425254859,10.572560433562472,-23.877372033066674,-0.040724693220107966,1.736754373773934,-62.74208567133397,-17.659371203516613,-87.15856255909428,-60.78589975395873,-17.80463993817307,-2.64266560632959,38.118161569841206,3.9702443077433855,-0.8604104014003653,26.987608696842194,35.265323403058204,81.70247550349235,38.96233722250312,-24.04766853538454,-13.422579927660244,-60.24884546347111,51.50371044974178,-14.656474766738153,40.66254496984482,7.652847805861384,8.696869715124368,-30.232567646512763,29.202252365518547,23.992251712252944,41.28496399369314,11.471246107383259,-64.56497855370864,3.1381098801417284,-10.231837993025966,-26.56342232881859,-18.975463109140097,22.63698856652975,12.642754804387685,-36.38686092842519,3.584656225584446,30.142129158642234,-7.618781115254762,14.94441058259681,33.979827552064506,19.394611594449728,17.421385637255383,-103.23977925847993,-27.23069660976678,-30.509400524487717,-48.395724961467835,58.80915565743186,-12.491373605430034,-2.7653665211878717,10.076117173187061,0.2843734431251903,27.78631697029322,32.40456294996478,-19.209624369509143,-7.99457259593755,54.75709211538583]}"
reward_both,factor_2,rewarded,layer_1,False,gaussian_covariance_matched,4,1046,43,0.0389612947199967,-0.0013082270574520383,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1046,""singular_value_cutoff"":1.2455979277550015e-07,""training_mean"":[44.80952190922052,33.56134323811978,-42.48176781944409,-34.0737914556101,-29.58763425254859,10.572560433562472,-23.877372033066674,-0.040724693220107966,1.736754373773934,-62.74208567133397,-17.659371203516613,-87.15856255909428,-60.78589975395873,-17.80463993817307,-2.64266560632959,38.118161569841206,3.9702443077433855,-0.8604104014003653,26.987608696842194,35.265323403058204,81.70247550349235,38.96233722250312,-24.04766853538454,-13.422579927660244,-60.24884546347111,51.50371044974178,-14.656474766738153,40.66254496984482,7.652847805861384,8.696869715124368,-30.232567646512763,29.202252365518547,23.992251712252944,41.28496399369314,11.471246107383259,-64.56497855370864,3.1381098801417284,-10.231837993025966,-26.56342232881859,-18.975463109140097,22.63698856652975,12.642754804387685,-36.38686092842519,3.584656225584446,30.142129158642234,-7.618781115254762,14.94441058259681,33.979827552064506,19.394611594449728,17.421385637255383,-103.23977925847993,-27.23069660976678,-30.509400524487717,-48.395724961467835,58.80915565743186,-12.491373605430034,-2.7653665211878717,10.076117173187061,0.2843734431251903,27.78631697029322,32.40456294996478,-19.209624369509143,-7.99457259593755,54.75709211538583]}"
reward_both,factor_2,rewarded,layer_1,False,ntp_bin_matched_activations,0,1042,43,0.011045229296890866,0.7161367699868431,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1042,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,ntp_bin_matched_activations,1,1043,43,0.011131274763051955,0.7139253949853888,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1043,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,ntp_bin_matched_activations,2,1044,43,0.011116495887383827,0.714305213210104,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1044,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,ntp_bin_matched_activations,3,1045,43,0.011172988940323245,0.712853337468131,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1045,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,ntp_bin_matched_activations,4,1046,43,0.0111643688635411,0.7130748740947204,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1046,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,shuffled_training_labels,0,1042,43,0.03896902696509219,-0.001506946342408444,
reward_both,factor_2,rewarded,layer_1,False,shuffled_training_labels,1,1043,43,0.03911840053638919,-0.005345858445292784,
reward_both,factor_2,rewarded,layer_1,False,shuffled_training_labels,2,1044,43,0.039270855860731035,-0.009263971834986062,
reward_both,factor_2,rewarded,layer_1,False,shuffled_training_labels,3,1045,43,0.038743195688718715,0.004296934575429345,
reward_both,factor_2,rewarded,layer_1,False,shuffled_training_labels,4,1046,43,0.03863347988404239,0.007116639070625319,
reward_both,factor_2,rewarded,layer_1,False,visible_suffix_matched_activations,0,1042,43,0.013616235528317368,0.6500617149907357,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":20,""seed"":1042,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":2,""matched_fraction"":0.9999,""matched_rows"":19998,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":2,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":3,""matched_fraction"":0.99985,""matched_rows"":19997,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":3,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,visible_suffix_matched_activations,1,1043,43,0.013635033897773466,0.6495785954710449,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":20,""seed"":1043,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":2,""matched_fraction"":0.9999,""matched_rows"":19998,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":2,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":3,""matched_fraction"":0.99985,""matched_rows"":19997,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":3,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,visible_suffix_matched_activations,2,1044,43,0.013590105702545027,0.6507332534933818,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":20,""seed"":1044,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":2,""matched_fraction"":0.9999,""matched_rows"":19998,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":2,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":3,""matched_fraction"":0.99985,""matched_rows"":19997,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":3,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,visible_suffix_matched_activations,3,1045,43,0.013529596496424028,0.6522883446764932,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":20,""seed"":1045,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":2,""matched_fraction"":0.9999,""matched_rows"":19998,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":2,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":3,""matched_fraction"":0.99985,""matched_rows"":19997,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":3,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_1,False,visible_suffix_matched_activations,4,1046,43,0.013541766915053308,0.651975563995363,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":1,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":20,""seed"":1046,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":2,""matched_fraction"":0.9999,""matched_rows"":19998,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":2,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":3,""matched_fraction"":0.99985,""matched_rows"":19997,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":3,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_2,False,dirichlet_labels,0,1042,43,0.05512260780547486,-0.0016260529609612995,
reward_both,factor_2,rewarded,layer_2,False,dirichlet_labels,1,1043,43,0.0556432296949071,-0.001506105880079156,
reward_both,factor_2,rewarded,layer_2,False,dirichlet_labels,2,1044,43,0.055487004879443386,-0.001735722959676389,
reward_both,factor_2,rewarded,layer_2,False,dirichlet_labels,3,1045,43,0.055931020709652696,-0.0020378204039301906,
reward_both,factor_2,rewarded,layer_2,False,dirichlet_labels,4,1046,43,0.05533956638544293,-0.0018233781219769707,
reward_both,factor_2,rewarded,layer_2,False,gaussian_covariance_matched,0,1042,43,0.03904519483681149,-0.0034644664181171514,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1042,""singular_value_cutoff"":1.1553395305896105e-07,""training_mean"":[88.86266372671128,45.36975202604532,-29.092432481265067,-43.967594033375384,9.009850824180246,-42.947060555243496,-2.7560431796647613,-21.82415117443055,-38.272076584011316,-56.904443135853114,-65.84873237537741,-93.73760582113266,-62.06372540343702,25.970095870529114,19.53480269311699,44.68224814097732,20.973591440831125,13.96908338379264,51.12279340384006,60.14078037672043,141.25808479499818,38.83478147199452,-20.285153416208175,-9.581219407045841,-46.562513660765816,66.46175693114698,-50.8962261097908,26.787680530714987,8.935644019846059,2.511500877135809,-42.794345601475236,57.31495842451155,-42.261647185528275,50.16650028773397,49.06266561567784,-66.15667074427903,-38.258516117665174,47.62250585362017,-37.47619117811918,-33.5759221267879,27.974701499831674,-6.050342821472883,-8.091790814691782,40.02775685400367,-19.14170785240978,-62.24151826624274,19.451197972911597,31.892972222846748,75.37061995063424,25.825537420323492,-97.14876065870524,-26.655888555394114,-30.6354100799799,-57.506832383602855,63.45407829010338,-15.162233365270865,12.572279645238817,35.59434075348378,-48.86823335637748,56.303460701587795,15.711100666475296,-24.43866387812197,-15.616995617090165,60.020353571400044]}"
reward_both,factor_2,rewarded,layer_2,False,gaussian_covariance_matched,1,1043,43,0.03899497930422887,-0.002173923425067059,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1043,""singular_value_cutoff"":1.1553395305896105e-07,""training_mean"":[88.86266372671128,45.36975202604532,-29.092432481265067,-43.967594033375384,9.009850824180246,-42.947060555243496,-2.7560431796647613,-21.82415117443055,-38.272076584011316,-56.904443135853114,-65.84873237537741,-93.73760582113266,-62.06372540343702,25.970095870529114,19.53480269311699,44.68224814097732,20.973591440831125,13.96908338379264,51.12279340384006,60.14078037672043,141.25808479499818,38.83478147199452,-20.285153416208175,-9.581219407045841,-46.562513660765816,66.46175693114698,-50.8962261097908,26.787680530714987,8.935644019846059,2.511500877135809,-42.794345601475236,57.31495842451155,-42.261647185528275,50.16650028773397,49.06266561567784,-66.15667074427903,-38.258516117665174,47.62250585362017,-37.47619117811918,-33.5759221267879,27.974701499831674,-6.050342821472883,-8.091790814691782,40.02775685400367,-19.14170785240978,-62.24151826624274,19.451197972911597,31.892972222846748,75.37061995063424,25.825537420323492,-97.14876065870524,-26.655888555394114,-30.6354100799799,-57.506832383602855,63.45407829010338,-15.162233365270865,12.572279645238817,35.59434075348378,-48.86823335637748,56.303460701587795,15.711100666475296,-24.43866387812197,-15.616995617090165,60.020353571400044]}"
reward_both,factor_2,rewarded,layer_2,False,gaussian_covariance_matched,2,1044,43,0.03899349207170014,-0.0021357014363658777,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1044,""singular_value_cutoff"":1.1553395305896105e-07,""training_mean"":[88.86266372671128,45.36975202604532,-29.092432481265067,-43.967594033375384,9.009850824180246,-42.947060555243496,-2.7560431796647613,-21.82415117443055,-38.272076584011316,-56.904443135853114,-65.84873237537741,-93.73760582113266,-62.06372540343702,25.970095870529114,19.53480269311699,44.68224814097732,20.973591440831125,13.96908338379264,51.12279340384006,60.14078037672043,141.25808479499818,38.83478147199452,-20.285153416208175,-9.581219407045841,-46.562513660765816,66.46175693114698,-50.8962261097908,26.787680530714987,8.935644019846059,2.511500877135809,-42.794345601475236,57.31495842451155,-42.261647185528275,50.16650028773397,49.06266561567784,-66.15667074427903,-38.258516117665174,47.62250585362017,-37.47619117811918,-33.5759221267879,27.974701499831674,-6.050342821472883,-8.091790814691782,40.02775685400367,-19.14170785240978,-62.24151826624274,19.451197972911597,31.892972222846748,75.37061995063424,25.825537420323492,-97.14876065870524,-26.655888555394114,-30.6354100799799,-57.506832383602855,63.45407829010338,-15.162233365270865,12.572279645238817,35.59434075348378,-48.86823335637748,56.303460701587795,15.711100666475296,-24.43866387812197,-15.616995617090165,60.020353571400044]}"
reward_both,factor_2,rewarded,layer_2,False,gaussian_covariance_matched,3,1045,43,0.03901640793847303,-0.002724640949150592,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1045,""singular_value_cutoff"":1.1553395305896105e-07,""training_mean"":[88.86266372671128,45.36975202604532,-29.092432481265067,-43.967594033375384,9.009850824180246,-42.947060555243496,-2.7560431796647613,-21.82415117443055,-38.272076584011316,-56.904443135853114,-65.84873237537741,-93.73760582113266,-62.06372540343702,25.970095870529114,19.53480269311699,44.68224814097732,20.973591440831125,13.96908338379264,51.12279340384006,60.14078037672043,141.25808479499818,38.83478147199452,-20.285153416208175,-9.581219407045841,-46.562513660765816,66.46175693114698,-50.8962261097908,26.787680530714987,8.935644019846059,2.511500877135809,-42.794345601475236,57.31495842451155,-42.261647185528275,50.16650028773397,49.06266561567784,-66.15667074427903,-38.258516117665174,47.62250585362017,-37.47619117811918,-33.5759221267879,27.974701499831674,-6.050342821472883,-8.091790814691782,40.02775685400367,-19.14170785240978,-62.24151826624274,19.451197972911597,31.892972222846748,75.37061995063424,25.825537420323492,-97.14876065870524,-26.655888555394114,-30.6354100799799,-57.506832383602855,63.45407829010338,-15.162233365270865,12.572279645238817,35.59434075348378,-48.86823335637748,56.303460701587795,15.711100666475296,-24.43866387812197,-15.616995617090165,60.020353571400044]}"
reward_both,factor_2,rewarded,layer_2,False,gaussian_covariance_matched,4,1046,43,0.03898570958249811,-0.0019356908740635337,"{""covariance_ddof"":1,""empirical_rank"":64,""fit_source"":""train"",""method"":""gaussian_train_full_covariance"",""n_features"":64,""n_test"":20000,""n_train"":20000,""seed"":1046,""singular_value_cutoff"":1.1553395305896105e-07,""training_mean"":[88.86266372671128,45.36975202604532,-29.092432481265067,-43.967594033375384,9.009850824180246,-42.947060555243496,-2.7560431796647613,-21.82415117443055,-38.272076584011316,-56.904443135853114,-65.84873237537741,-93.73760582113266,-62.06372540343702,25.970095870529114,19.53480269311699,44.68224814097732,20.973591440831125,13.96908338379264,51.12279340384006,60.14078037672043,141.25808479499818,38.83478147199452,-20.285153416208175,-9.581219407045841,-46.562513660765816,66.46175693114698,-50.8962261097908,26.787680530714987,8.935644019846059,2.511500877135809,-42.794345601475236,57.31495842451155,-42.261647185528275,50.16650028773397,49.06266561567784,-66.15667074427903,-38.258516117665174,47.62250585362017,-37.47619117811918,-33.5759221267879,27.974701499831674,-6.050342821472883,-8.091790814691782,40.02775685400367,-19.14170785240978,-62.24151826624274,19.451197972911597,31.892972222846748,75.37061995063424,25.825537420323492,-97.14876065870524,-26.655888555394114,-30.6354100799799,-57.506832383602855,63.45407829010338,-15.162233365270865,12.572279645238817,35.59434075348378,-48.86823335637748,56.303460701587795,15.711100666475296,-24.43866387812197,-15.616995617090165,60.020353571400044]}"
reward_both,factor_2,rewarded,layer_2,False,ntp_bin_matched_activations,0,1042,43,0.01182328768803706,0.6961406103677965,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1042,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_2,False,ntp_bin_matched_activations,1,1043,43,0.011918714865076684,0.6936881246857537,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1043,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_2,False,ntp_bin_matched_activations,2,1044,43,0.011865333058952819,0.6950600411487756,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1044,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
reward_both,factor_2,rewarded,layer_2,False,ntp_bin_matched_activations,3,1045,43,0.011820067367448645,0.6962233728509768,"{""donor_source"":""train"",""fallback"":""training_marginal"",""key_width"":2,""method"":""train_row_resampling_conditional_on_exact_key"",""minimum_key_pool_size"":2,""n_features"":64,""n_test"":20000,""n_train"":20000,""n_train_keys"":8,""seed"":1045,""test"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":0,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""train"":{""exact_key_coverage"":1.0,""exact_key_rows"":20000,""fallback_rows"":0,""matched_fraction"":1.0,""matched_rows"":20000,""n_rows"":20000,""self_donor_rows"":0,""self_excluded_rows"":20000,""singleton_fallback_rows"":0,""unseen_fallback_rows"":0},""training_self_exclusion"":""whenever_an_alternative_exists""}"
